City,Property Type,Average_Bed,Square Footage,Address,Zip code,Price,Average_Price,Country
Toronto,house,2,1000,"162 Bedford Park Avenue  - Toronto , ON",M5M 3X3,,3300,Canada
Toronto,multi-unit,2,915,"1235 Gerrard Street East  - Toronto , ON",M4M 2A1,,3295,Canada
Toronto,apartment,1,600,"2305 Lake Shore Boulevard West  - Etobicoke , ON",M8V 4A2,,1935,Canada
Toronto,condo,1,545,"125 Blue Jays Way  - Toronto , ON",M5V 3Z9,,2400,Canada
Toronto,condo,2,560,"125 Blue Jays Way  - Toronto , ON",M5V 3Z9,,3200,Canada
Toronto,condo,1.5,1000,"125 Peter Street  - Toronto , ON",M5V 2G5,,3250,Canada
Toronto,apartment,0,335,"Dundas Street West  - Toronto , ON",M5G 1M5,,2190,Canada
Toronto,house,3,900,"Thornton Avenue  - Toronto , ON",M6E 4M2,,7800,Canada
Toronto,apartment,2,750,"8 Norris Crescent  - Toronto , ON",M8V 1C5,,2475,Canada
Toronto,house,3,600,"69 Hillcrest Drive  - Toronto , ON",M6G 2E4,,4000,Canada
Toronto,house,3,920,"139 Kingsmount Park Road  - Toronto , ON",M4L 2C2,,3900,Canada
Toronto,apartment,3,780,"2 Bartlett Avenue  - Toronto , ON",M6H 1M6,,4125,Canada
Toronto,duplex,3.5,629,"19 Burlington Street  - Toronto , ON",M8V 1M9,,4500,Canada
Toronto,house,4.5,2000,"144 Glen Albert Drive  - Toronto , ON",M4B 1C5,,5500,Canada
Toronto,apartment,1,692,"110 Charles Street West  - Toronto , ON",M5S 1S3,,2850,Canada
Toronto,condo,1.5,650,"1815 Yonge Street  - Toronto , ON",M4S 3C4,,3200,Canada
Toronto,condo,1.5,900,"28 Freeland Street  - Toronto , ON",M5E 1E5,,3300,Canada
Toronto,house,4,900,"73 Walker Avenue  - Toronto , ON",M4T 3A8,,7600,Canada
Toronto,condo,2,480,"68 Abell Street  - Toronto , ON",M6J 0A9,,3200,Canada
Toronto,apartment,1,686,"2076 Queen Street East  - Toronto , ON",M4E 1C9,,2375,Canada
Toronto,condo,1,1000,"1926 Lake Shore Boulevard West  - Toronto , ON",Postal code not found,,2300,Canada
Toronto,condo,1,910,"50 Bruyeres Mews  - Toronto , ON",M5V 0G7,,2350,Canada
Toronto,town-house,1,599,"199 Mutual Street  - Toronto , ON",M5B 1G7,,1750,Canada
Toronto,condo,1,800,"165 Legion Road North  - Toronto , ON",M8Y 1G4,,2200,Canada
Toronto,condo,2.5,800,"51 Lower Simcoe Street  - Toronto , ON",M5J 3A6,,4100,Canada
Toronto,condo,2,641,"101 Peter Street  - Toronto , ON",M5V 2G5,,3300,Canada
Toronto,condo,1.5,850,"8 Charlotte Street  - Toronto , ON",M5V 1K1,,2900,Canada
Toronto,apartment,1,700,"2221 Yonge Street  - Toronto , ON",M4S 2B1,,2400,Canada
Toronto,multi-unit,2,1600,"132 Portland Street  - Toronto , ON",M5V 1M3,,3000,Canada
Toronto,condo,1,700,"20 Blue Jays Way  - Toronto , ON",M5V 3Z9,,1800,Canada
Toronto,apartment,1.5,800,"251 Jarvis Street  - Toronto , ON",M5A 4R6,,2500,Canada
Toronto,condo,1.5,600,"225 Sumach Street  - Toronto , ON",M5A 3H6,,2750,Canada
Toronto,apartment,2,631,"701 Dupont Street  - Toronto , ON",M6G 1Z6,,3600,Canada
Toronto,house,2,800,"20 Herbert Ave | Unit: Upper  - Toronto , ON",Postal code not found,,2750,Canada
Toronto,apartment,2,1675,"138 Woburn Avenue  - Toronto , ON",M4N 2L2,,3300,Canada
Toronto,apartment,1,600,"272 Eglinton Avenue West  - Toronto , ON",M4R 1B2,,2300,Canada
Toronto,condo,1,650,"11 Brunel Court  - Toronto , ON",M5V 3Y7,,2600,Canada
Toronto,house,3,560,"69 Hillcrest Drive  - Toronto , ON",M6G 2E4,,4000,Canada
Toronto,studio,0,599,"251 Jarvis Street  - Toronto , ON",M5A 4R6,,2350,Canada
Toronto,condo,1,537,"501 Saint Clair Avenue West  - Toronto , ON",Postal code not found,,2500,Canada
Toronto,condo,1,687,"60 Annie Craig Drive  - Etobicoke , ON",M8V 1A2,,2400,Canada
Toronto,condo,1,1100,"60 Annie Craig Drive  - Etobicoke , ON",M8V 1A2,,2400,Canada
Toronto,loft,1,750,"16 Northwestern Avenue  - York , ON",M6M 2J7,,2150,Canada
Toronto,house,2,1350,"22 Barfield Avenue  - East York , ON",M4J 2R2,,2500,Canada
Toronto,condo,1.5,540,"138 Downes Street  - Toronto , ON",M5E 1Z2,,3100,Canada
Toronto,condo,2,693,"75 East Liberty Street  - Toronto , ON",M6K 3P8,,3995,Canada
Toronto,basement,3,785,"24 Duggan Avenue  - Toronto , ON",M4V 1W6,,3000,Canada
Toronto,apartment,1,1500,"160 Dowling Avenue  - Toronto , ON",M6R 1A6,,2450,Canada
Toronto,condo,1.5,380,"2301 Danforth Avenue  - Toronto , ON",M4C 1K3,,2395,Canada
Toronto,condo,2,600,"2 Covington Road  - Toronto , ON",M6A 3B7,,3250,Canada
Toronto,condo,1.5,800,"2306 Saint Clair Avenue West  - York , ON",Postal code not found,,2500,Canada
Toronto,condo,1,2000,"20 John St | Unit: 200  - Toronto , ON",Postal code not found,,2999,Canada
Toronto,condo,1,1400,"14 York Street  - Toronto , ON",M5J 0A3,,3095,Canada
Toronto,condo,1,1000,"14 York Street  - Toronto , ON",M5J 0A3,,2999,Canada
Toronto,condo,1,1500,"352 Front Street West  - Toronto , ON",M5V 0K3,,2990,Canada
Toronto,apartment,2,600,"299 Glenlake Avenue  - Toronto , ON",Postal code not found,,2980,Canada
Toronto,condo,2,918,"20 Joe Shuster Way  - Toronto , ON",M6K 0C1,,3500,Canada
Toronto,private-room,0,735,"175 Wynford Drive  - Toronto , ON",M3C 0C7,,2000,Canada
Toronto,basement,1,663,"15 Mountnoel Avenue  - Toronto , ON",M4J 5B5,,1700,Canada
Toronto,apartment,2,766,"367 Howland Avenue  - Toronto , ON",M5R 1K9,,3590,Canada
Toronto,basement,1,500,"40 Edinborough Court  - Toronto , ON",Postal code not found,,1800,Canada
Toronto,condo,1,685,"38 Grenville Street  - Toronto , ON",M5S 3M4,,2650,Canada
Toronto,apartment,3,500,"315 Indian Grove  - Toronto , ON",Postal code not found,,3500,Canada
Toronto,condo,0,809,"600 Fleet Street  - Toronto , ON",M5V 1B7,,2000,Canada
Toronto,apartment,1,620,"69 Lynn Williams Street  - Toronto , ON",M6K 3R9,,2589,Canada
Toronto,condo,1,1050,"38 Howard Park Avenue  - Toronto , ON",M6R 0A7,,2500,Canada
Toronto,condo,1.5,570,"125 Western Battery Road  - Toronto , ON",M6K 3R9,,2700,Canada
Toronto,condo,1,500,"1205 Queen Street West  - Toronto , ON",M6K 0B9,,2400,Canada
Toronto,condo,2,610,"160 Canon Jackson Drive  - Toronto , ON",M6M 2L7,,3000,Canada
Toronto,condo,0,1010,"10 Willison Square  - Toronto , ON",M5T 2E4,,2100,Canada
Toronto,condo,1,900,"50 Western Battery Road  - Toronto , ON",M6K 3R9,,2400,Canada
Toronto,house,1,380,"Rose Park Drive  - Toronto , ON",M4T 1E6,,1490,Canada
Toronto,condo,1,800,"501 Saint Clair Avenue West  - Toronto , ON",Postal code not found,,2400,Canada
Toronto,apartment,1,2500,"21 Delaware Avenue  - Toronto , ON",M6H 1A6,,1550,Canada
Toronto,town-house,2.5,1500,"112 Wallace Avenue  - Toronto , ON",M6H 1V4,,3850,Canada
Toronto,apartment,1,1688,"1727a Bayview Avenue  - Toronto , ON",M4M 2B5,,1850,Canada
Toronto,bachelor,0,1150,"91 Wellesley Street East  - Toronto , ON",M4Y 1H2,,2049,Canada
Toronto,private-room,1,520,"372 Northcliffe Boulevard  - Toronto , ON",M6E 3K4,,1500,Canada
Toronto,condo,1.5,600,"1 Shaw Street  - Toronto , ON",M6K 3R9,,2700,Canada
Toronto,apartment,3,535,"4075 Old Dundas Street  - York , ON",Postal code not found,,2350,Canada
Toronto,condo,2,600,"85 Wood Street  - Toronto , ON",M4Y 1B7,,3850,Canada
Toronto,condo,1,820,"101 Peter Street  - Toronto , ON",M5V 2G5,,2600,Canada
Toronto,multi-unit,1,584,"549 Jones Avenue  - Toronto , ON",M4J 3G8,,2295,Canada
Toronto,condo,2,650,"28 Freeland Street  - Toronto , ON",M5E 1E5,,4500,Canada
Toronto,private-room,0,843,"34 Victoria Boulevard  - York , ON",M6M 5C4,,1500,Canada
Toronto,apartment,2,500,"453 Leslie Street  - Toronto , ON",M4M 2A1,,3290,Canada
Toronto,condo,2,510,"43 Eglinton Avenue East  - Toronto , ON",M4P 1A9,,3200,Canada
Toronto,condo,2,888,"30 Ordnance Street  - Toronto , ON",M6K 3P8,,3350,Canada
Toronto,condo,1.5,746,"21 Carlton Street  - Toronto , ON",M5B 1L2,,4800,Canada
Toronto,apartment,1.5,2200,"224 Victor Avenue  - Toronto , ON",M4K 3H9,,2850,Canada
Toronto,apartment,1,800,"224 Victor Avenue  - Toronto , ON",M4K 3H9,,2500,Canada
Toronto,condo,1.5,800,"11 Ordnance Street  - Toronto , ON",M6K 3P8,,2752,Canada
Toronto,private-room,1,908,"8 Mercer Street  - Toronto , ON",M5V 1J5,,1550,Canada
Toronto,studio,1,652,"19 Montcalm Avenue  - York , ON",M6E 4Y2,,2000,Canada
Toronto,condo,1,1200,"39 Brant Street  - Toronto , ON",M5V 3N1,,2500,Canada
Toronto,duplex,1,700,"910 Saint Clarens Avenue  - Toronto , ON",Postal code not found,,2100,Canada
Toronto,condo,1,1000,"105 The Queensway  - Toronto , ON",M6S 5B5,,2500,Canada
Toronto,condo,1.5,1148,"6 Sonic way  - Toronto , ON",Postal code not found,,2500,Canada
Toronto,basement,1,1404,"28 Hillary Avenue  - Toronto , ON",Postal code not found,,1850,Canada
Toronto,apartment,2,1388,"540 Eglinton Avenue West  - Toronto , ON",M5N 1B4,,3000,Canada
Toronto,condo,1.5,800,"77 Mutual Street  - Toronto , ON",M5B 1E5,,2750,Canada
Toronto,multi-unit,2.5,1795,"55 Endean Avenue  - Toronto , ON",M4M 3C9,,3700,Canada
Toronto,town-house,2,647,"31 Florence Street  - Toronto , ON",M6J 3L2,,3200,Canada
Toronto,apartment,1,1970,"Brookmount Road  - Toronto , ON",M4L 1P3,,3100,Canada
Toronto,condo,1,545,"750 Bay Street  - Toronto , ON",M5G 2J9,,2750,Canada
Toronto,house,3,650,"70 Rogers Road  - York , ON",M6E 3N4,,3600,Canada
Toronto,condo,1,985,"70 Temperance Street  - Toronto , ON",M5H 4B2,,2500,Canada
Toronto,condo,2,575,"25 Baseball Place  - Toronto , ON",M4M 2G1,,3200,Canada
Toronto,house,3,1399,"124 Hogarth Avenue  - Toronto , ON",M4K 3E1,,3000,Canada
Toronto,condo,1,600,"55 Cooper Street  - Toronto , ON",M5E 0A3,,2450,Canada
Toronto,condo,3,500,"270 Dufferin Street  - Toronto , ON",M6K 1G4,,4500,Canada
Toronto,condo,1.5,600,"150 Logan Avenue  - Toronto , ON",M4M 1J5,,2699,Canada
Toronto,duplex,2,700,"56 Bellwoods Avenue  - Toronto , ON",M6J 2P8,,3500,Canada
Toronto,condo,0.5,750,"717 Bay Street  - Toronto , ON",M5G 2J9,,2390,Canada
Toronto,condo,3,800,"45 Sunrise Avenue  - Toronto , ON",M4A 1W5,,1300,Canada
Toronto,town-house,3,1400,"34 Connolly Street  - Toronto , ON",Postal code not found,,2400,Canada
Toronto,condo,1,800,"159 Wellesley Street East  - Toronto , ON",M5A 2K3,,2500,Canada
Toronto,condo,1,660,"14 York Street  - Toronto , ON",M5J 0A3,,3000,Canada
Toronto,house,3,530,"670 Oriole Parkway  - Toronto , ON",M5N 3B1,,5450,Canada
Toronto,condo,2,1000,"2221 Yonge Street  - Toronto , ON",M4S 2B1,,3900,Canada
Toronto,multi-unit,2,,"479 Whitmore Avenue  - Toronto , ON",M6E 3B5,,3000,Canada
Toronto,condo,1,,"34 Tubman Avenue  - Toronto , ON",M5A 1X6,,2600,Canada
Toronto,condo,1,,"438 King Street West  - Toronto , ON",M5V 1K1,,2650,Canada
Toronto,condo,1,,"460 Adelaide Street East  - Toronto , ON",M5A 1N7,,2500,Canada
Toronto,apartment,1.5,,"1537 Dufferin Street  - Toronto , ON",M6H 2H6,,3200,Canada
Toronto,condo,2,,"33 Frederick Todd Way  - Toronto , ON",Postal code not found,,3650,Canada
Toronto,condo,1,,"783 Bathurst Street  - Toronto , ON",M5S 2R4,,3000,Canada
Toronto,condo,1,,"Queen Street West  - Toronto , ON",M6J 1H9,,2450,Canada
Toronto,condo,3,,"740 Dupont Street  - Toronto , ON",M6G 0A9,,4188,Canada
Toronto,condo,1,,"51 East Liberty Street  - Toronto , ON",M6K 3P8,,2600,Canada
Toronto,apartment,2,,"89 McGill Street  - Toronto , ON",M5B 2A2,,3350,Canada
Toronto,condo,0,,"251 Jarvis Street  - Toronto , ON",M5A 4R6,,2150,Canada
Toronto,town-house,2,,"630 Rogers Road  - Toronto , ON",M6E 4T5,,2800,Canada
Toronto,apartment,2,,"15 Lower Jarvis Street  - Toronto , ON",M5E 0C4,,3500,Canada
Toronto,condo,1,,"49 East Liberty Street  - Toronto , ON",M6K 3P8,,2850,Canada
Toronto,condo,2.5,,"38 The Esplanade  - Toronto , ON",M5E 1A7,,4100,Canada
Toronto,condo,1.5,,"245 Dalesford Road  - Toronto , ON",M8Y 1G4,,3200,Canada
Toronto,house,4,,"98 Dinnick Crescent  - Toronto , ON",M4N 1T2,,10500,Canada
Ottawa,condo,2,,"3 Gloucester Street  - Toronto , ON",M4Y 1Z8,,3900,Canada
Toronto,house,3,,"671 Millwood Road  - Toronto , ON",M4G 3B4,,4300,Canada
Toronto,condo,1,,"77 Harbour Square  - Toronto , ON",M5J 2S2,,3800,Canada
Toronto,condo,2,,"19 Western Battery Road  - Toronto , ON",M6K 3R9,,3299,Canada
Toronto,multi-unit,2,,"56A Lawrence Avenue East  - Toronto , ON",M1C 3Y1,,2750,Canada
Toronto,condo,2,,"56A Lawrence Avenue East  - Toronto , ON",M1C 3Y1,,2750,Canada
Toronto,studio,1,,"170 Woodfield Road  - Toronto , ON",M4L 1E2,,2300,Canada
Toronto,condo,1,,"12 Yonge Street  - Toronto , ON",M5E 1Z9,,2800,Canada
Toronto,condo,3,,"20 Edgecliff Golfway  - Toronto , ON",M3C 3P5,,3500,Canada
Toronto,condo,2,,"18 Stafford Street  - Toronto , ON",M5V 3H5,,3600,Canada
Toronto,condo,1,,"100 Western Battery Road  - Toronto , ON",M6K 3R9,,2500,Canada
Toronto,basement,1,,"87 Brandon Avenue  - Toronto , ON",M6H 2C8,,1750,Canada
Toronto,apartment,1,,"2121 Bathurst Street  - Toronto , ON",M6B 2Y8,,2100,Canada
Toronto,apartment,1,,"55 Montclair Avenue  - Toronto , ON",M5P 2W3,,2300,Canada
Toronto,house,2,,"282 Brunswick Avenue  - Toronto , ON",M5S 1X4,,3650,Canada
Toronto,condo,1.5,,"6 Sonic way  - North York , ON",Postal code not found,,2550,Canada
Toronto,apartment,2,,"924A Bloor Street West  - Toronto , ON",Postal code not found,,3100,Canada
Toronto,condo,2,,"43 Eglinton Ave E | Unit: Eglinton Ave East  - Toronto , ON",Postal code not found,,3200,Canada
Toronto,multi-unit,3,,"910 Saint Clarens Avenue  - Toronto , ON",Postal code not found,,6000,Canada
Toronto,condo,1.5,,"151 Dan Leckie Way  - Toronto , ON",M5V 4A7,,2800,Canada
Toronto,condo,2,,"1171 Queen Street West  - Toronto , ON",M6J 1J6,,3500,Canada
Toronto,condo,1.5,,"10 Park Lawn Road  - Toronto , ON",M8V 0J2,,2800,Canada
Toronto,condo,1,,"88 Harbour Street  - Toronto , ON",M5J 0B5,,2700,Canada
Toronto,condo,1,,"159 Wellesley Street East  - Toronto , ON",M5A 2K3,,2600,Canada
Toronto,apartment,2,,"68 Fuller Avenue  - Toronto , ON",M6R 1A6,,2500,Canada
Toronto,condo,1.5,,"480 Queens Quay West  - Toronto , ON",M5V 2Y3,,3800,Canada
Toronto,house,1,,"539 Saint Clarens Avenue  - Toronto , ON",Postal code not found,,1850,Canada
Toronto,apartment,1,,"2091 Gerrard Street East  - Toronto , ON",M4C 1K4,,2300,Canada
Toronto,apartment,2,,"2015 Davenport Road  - Toronto , ON",Postal code not found,,2350,Canada
Toronto,multi-unit,1,,"91 Soudan Avenue  - Toronto , ON",M4S 1V5,,2190,Canada
Toronto,apartment,1,,"95 Bathurst Street  - Toronto , ON",M5V 0H7,,2700,Canada
Toronto,condo,1,,"3091 Dufferin Street  - Toronto , ON",M6B 3T8,,2500,Canada
Toronto,apartment,1,,"458 Richmond Street West  - Toronto , ON",M5V 2L4,,2450,Canada
Toronto,condo,2,,"39 Roehampton Avenue  - Toronto , ON",M4P 2C9,,3100,Canada
Toronto,private-room,3,,"54 Boston Avenue  - Toronto , ON",M4M 3P3,,1700,Canada
Toronto,apartment,1.5,,"81 Navy Wharf Court  - Toronto , ON",M5V 3Z9,,2900,Canada
Toronto,private-room,1,,"Queen Street West  - Toronto , ON",M6J 1H9,,1580,Canada
Toronto,basement,1,,"46 Chelsea Avenue  - Toronto , ON",Postal code not found,,2000,Canada
Toronto,multi-unit,3,,"33 Glebemount Avenue  - Toronto , ON",M4C 1K9,,3995,Canada
Toronto,condo,1,,"70 Annie Craig Drive  - Toronto , ON",M8V 1A2,,2395,Canada
Toronto,condo,1,,"2369 Danforth Avenue  - Toronto , ON",M4C 1L1,,2785,Canada
Toronto,condo,1,,"801 King Street West  - Toronto , ON",M5V 1C9,,2450,Canada
Toronto,house,2,,"552 Parliament Street  - Toronto , ON",M4X 1P8,,3950,Canada
Toronto,studio,0,,"260 Wellesley Street East  - Toronto , ON",M4X 1P8,,1750,Canada
Toronto,condo,1.5,,"20 Bruyeres Mews  - Toronto , ON",M5V 0G7,,2800,Canada
Toronto,condo,2,,"101 Peter Street  - Toronto , ON",M5V 2G5,,3500,Canada
Toronto,town-house,3,,"East York Avenue  - Toronto , ON",M4K 3T8,,4100,Canada
Toronto,town-house,2,,"Strachan Avenue  - Toronto , ON",M5V 3H5,,1800,Canada
Toronto,multi-unit,2,,"1192 Dufferin Street  - Toronto , ON",M6H 4B5,,3290,Canada
Toronto,condo,2.5,,"38 McMurrich Street  - Toronto , ON",M4W 3C7,,5700,Canada
Toronto,condo,2,,"126 Simcoe Street  - Toronto , ON",M5H 3B3,,3300,Canada
Toronto,basement,2,,"285 Willard Avenue  - Toronto , ON",Postal code not found,,2700,Canada
Toronto,condo,2,,"39 Roehampton Avenue  - Toronto , ON",M4P 2C9,,3000,Canada
Toronto,condo,1.5,,"138 Downes Street  - Toronto , ON",M5E 1Z2,,3100,Canada
Toronto,condo,2,,"55 Gerrard Street West  - Toronto , ON",M5G 2J9,,3650,Canada
Toronto,condo,1,,"65 Bremner Boulevard  - Toronto , ON",M5J 0A7,,2700,Canada
Toronto,condo,0,,"7 Grenville Street  - Toronto , ON",M5S 3M4,,2100,Canada
Toronto,condo,1,,"23 Brant Street  - Toronto , ON",M5V 2M1,,2775,Canada
Toronto,apartment,1,,"2385 Dundas Street West  - Toronto , ON",Postal code not found,,2200,Canada
Toronto,condo,2,,"65 Bremner Boulevard  - Toronto , ON",M5J 0A7,,4299,Canada
Toronto,condo,1,,"28 Wellesley Street East  - Toronto , ON",M4Y 1Y5,,2895,Canada
Toronto,multi-unit,1.5,,"4 Lindsey Avenue  - Toronto , ON",M6H 1A7,,2950,Canada
Toronto,private-room,1,,"17 Warwick Avenue  - York , ON",M6C 1W4,,850,Canada
Toronto,condo,1,,"2220 Lake Shore Boulevard West  - Toronto , ON",M8V 0J2,,2400,Canada
Toronto,basement,1,,"1907 Queen Street East  - Toronto , ON",M4L 3R3,,1600,Canada
Toronto,condo,2,,"Park Lawn Road  - Toronto , ON",M8Y 3H8,,4990,Canada
Toronto,apartment,3,,"1340 Avenue Road  - Toronto , ON",M5N 2H9,,3880,Canada
Toronto,private-room,1,,"461 O'Connor Drive  - East York , ON",M4C 2Z7,,1200,Canada
Toronto,condo,1.5,,"1030 King Street West  - Toronto , ON",M6K 3R9,,3200,Canada
Toronto,basement,2,,"41 Aldwych Avenue  - Toronto , ON",M4K 3T6,,2600,Canada
Toronto,apartment,2,,"786 Coxwell Avenue  - Toronto , ON",M4C 3C9,,2850,Canada
Toronto,multi-unit,2.5,,"Emerson Avenue  - Toronto , ON",M6H 2C7,,3650,Canada
Toronto,bachelor,0,,"260 Wellesley Street East  - Toronto , ON",M4X 1P8,,1750,Canada
Toronto,condo,1.5,,"23 Brant Street  - Toronto , ON",M5V 2M1,,2950,Canada
Toronto,house,6,,"48 Marion Street  - Toronto , ON",M6R 2K6,,5100,Canada
Toronto,loft,1,,"166 McCaul Street  - Toronto , ON",M5T 1L1,,4000,Canada
Toronto,condo,2.5,,"1717 Avenue Road  - Toronto , ON",M5M 3Y6,,6000,Canada
Toronto,town-house,2,,"1331 Gerrard Street East  - Toronto , ON",M4L 1Y9,,3450,Canada
Toronto,condo,1,,"222 Elm Street  - Toronto , ON",M5T 1L1,,2550,Canada
Toronto,condo,1,,"122 Lower Sherbourne Street  - Toronto , ON",M5A 1E6,,2700,Canada
Toronto,condo,1,,"45 Baseball Place  - Toronto , ON",M4M 2G1,,2395,Canada
Toronto,condo,1,,"25 Neighbourhood Lane  - Toronto , ON",M8Y 1T3,,2400,Canada
Toronto,condo,2,,"208 Queens Quay West  - Toronto , ON",M5J 2Y5,,4300,Canada
Toronto,house,3,,"210 Merton Street  - Toronto , ON",M4S 3G1,,5500,Canada
Toronto,condo,1.5,,"20 Richardson Street  - Toronto , ON",M5A 3Y5,,2800,Canada
Toronto,condo,1.5,,"60 Saint Clair Avenue West  - Toronto , ON",Postal code not found,,2650,Canada
Toronto,condo,2,,"20 Lombard Street  - Toronto , ON",M5C 2G2,,4100,Canada
Toronto,condo,1,,"20 Richardson Street  - Toronto , ON",M5A 3Y5,,2400,Canada
Toronto,condo,1,,"150 Logan Avenue  - Toronto , ON",M4M 1J5,,2450,Canada
Toronto,basement,1,,"1745 Bathurst Street  - Toronto , ON",M6C 2C2,,1895,Canada
Toronto,condo,2,,"2212 Lake Shore Boulevard West  - Toronto , ON",M8V 0J2,,2900,Canada
Toronto,house,3.5,,"110 Edgewood Avenue  - Toronto , ON",M4L 1X8,,6000,Canada
Toronto,private-room,1,,"208 McCaul Street  - Toronto , ON",M5T 1L1,,1380,Canada
Toronto,condo,2,,"158 Downes Street  - Toronto , ON",M5E 1Z2,,3500,Canada
Toronto,condo,2,,"101 Charles Street East  - Toronto , ON",M4Y 1T2,,4200,Canada
Toronto,condo,1.5,,"100 Western Battery Road  - Toronto , ON",M6K 3R9,,3000,Canada
Toronto,apartment,2,,"1914 Bloor Street West  - Toronto , ON",Postal code not found,,2795,Canada
Toronto,apartment,2,,"2 Keele Street  - Toronto , ON",Postal code not found,,3295,Canada
Toronto,apartment,1.5,,"1657 Bloor Street West  - Toronto , ON",Postal code not found,,2495,Canada
Toronto,condo,2,,"505 Richmond Street West  - Toronto , ON",M5V 3N1,,5650,Canada
Toronto,condo,2.5,,"455 Front Street East  - Toronto , ON",M5A 0J2,,3700,Canada
Toronto,house,3,,"80 Argyle Street  - Toronto , ON",M6J 2Z5,,3995,Canada
Toronto,condo,3,,"138 Downes Street  - Toronto , ON",M5E 1Z2,,4950,Canada
Toronto,condo,2.5,,"38 Dan Leckie Way  - Toronto , ON",M5V 2V6,,3650,Canada
Toronto,condo,1.5,,"161 Roehampton Avenue  - Toronto , ON",M4P 2C9,,3200,Canada
Toronto,multi-unit,2,,"389 Spadina Avenue  - Toronto , ON",M5T 2G6,,2800,Canada
Toronto,condo,2.5,,"20 Blue Jays Way  - Toronto , ON",M5V 3Z9,,5100,Canada
Toronto,condo,1,,"130 River Street  - Toronto , ON",M5A 0M9,,2000,Canada
Toronto,house,3,,"1076 Greenwood Avenue  - East York , ON",M4J 2R2,,4250,Canada
Toronto,house,3,,"169 Ashdale Avenue  - Toronto , ON",M4L 1Z6,,4600,Canada
Toronto,condo,1,,"25 Telegram Mews  - Toronto , ON",M5V 3Z9,,2850,Canada
Toronto,house,3,,"22 Cummings Street  - Toronto , ON",M4M 1R4,,5000,Canada
Toronto,condo,3,,"65 Bremner Boulevard  - Toronto , ON",M5J 0A7,,9000,Canada
Toronto,multi-unit,2,,"415 Jarvis Street  - Toronto , ON",M4Y 3C1,,2750,Canada
Toronto,condo,2,,"1730 Eglinton Avenue East  - Toronto , ON",M1J 2E1,,3000,Canada
Toronto,private-room,1,,"394 Dundas Street East  - Toronto , ON",M5A 2A6,,1090,Canada
Toronto,apartment,1,,"320 Tweedsmuir Avenue  - Toronto , ON",M5P 2X7,,2575,Canada
Toronto,condo,3,,"7 Grenville Street  - Toronto , ON",M5S 3M4,,5800,Canada
Toronto,apartment,3,,"265 A Boon Avenue  - Toronto , ON",M6E 1B9,,3300,Canada
Toronto,apartment,1,,"69 Lynn Williams Street  - Toronto , ON",M6K 3R9,,2350,Canada
Toronto,apartment,1,,"8 Dovercourt Road  - Toronto , ON",M6J 3C2,,2300,Canada
Toronto,apartment,2,,"216 Gerrard Street East  - Toronto , ON",M5A 2E6,,2600,Canada
Toronto,loft,1.5,,"284 Saint Helens Avenue  - Toronto , ON",M6H 4A1,,4600,Canada
Toronto,condo,2,,"50 Lynn Williams Street  - Toronto , ON",M6K 3R9,,2800,Canada
Toronto,apartment,1,,"850 Pape Avenue  - East York , ON",M4K 3T6,,2300,Canada
Toronto,condo,2.5,,"211 Saint Patrick Street  - Toronto , ON",Postal code not found,,4200,Canada
Toronto,apartment,1,,"240 Jane Street  - Toronto , ON",Postal code not found,,2450,Canada
Toronto,condo,1,,"42 Western Battery Road  - Toronto , ON",M6K 3R9,,2750,Canada
Toronto,condo,1,,"45 Baseball Place  - Toronto , ON",M4M 2G1,,2400,Canada
Toronto,condo,3,,"1211 King Street West  - Toronto , ON",M6K 1G4,,4550,Canada
